,x,y,year,topic,category,authors
923,5.606668,7.027132,2025,Social media in Accounting and Finance Research: A structured literature review,Accounting and Information Systems,"Liujue Su, Pietro Perotti, Fanis Tsoligkas"
924,4.645408,5.7196584,2025,The use of “public interest” and “public good” as a rationale for corporate reporting: Evidence of its evolvement and challenges for accounting research,Social and Environmental Accounting & Ethical Issues in Accounting,"Araceli Mora, Begoña Giner, Paloma Merello Gimenez"
925,5.19879,7.304813,2025,What else is it? Regulation and market making in drift,Accounting and Governance,"Dane Pflueger, Tommaso Palermo, Ahloy Daniel Martinez"
926,6.5326033,5.7923737,2025,Standard-setting for the crypto ecosystem: premature or urgent? Evidence from the IASB’s decision,Social and Environmental Accounting & Ethical Issues in Accounting,David Prochazka
927,5.5300035,9.003971,2025,Self-Protection of Society: Global Supply Chain Accountability as Seen through the Foxconn Suicides,Social and Environmental Accounting & Ethical Issues in Accounting,"Claire Deng, Eija Vinnari, John Kurpierz"
928,1.867781,4.919305,2025,Value-based leadership and accounting narratives,Accounting and Governance,"Maria-Silvia Fota, Sebastian Hoffmann"
929,0.7754002,5.154628,2025,An illusion of control? Managing the gap between scripting performance and the reality of accounting training,Accounting and Information Systems,Victoria Honsel
930,3.4503047,8.821893,2025,Mandatory Sustainability Disclosure and Corporate Hiring: The Impact of CSRD Introduction in Germany,Financial Reporting,"Finn Arnd Wendland, Kerstin Lopatta"
931,1.2575889,5.077488,2025,"'An Organisation of Our Own': A Bourdieusian Analysis of the Pre-professionalisation Process in the CSR Field, 1987-2004",Social and Environmental Accounting & Ethical Issues in Accounting,Yinuo Pan
932,4.736007,9.788162,2025,"On the non-production of an accounting standard: Climate change, emissions trading, and legitimacy maintenance",Social and Environmental Accounting & Ethical Issues in Accounting,Jonathan Tweedie
933,4.4530888,8.7938595,2025,Mandatory Environmental Disclosure and Public Avoidance Behavior,Social and Environmental Accounting & Ethical Issues in Accounting,"Yile (Anson) Jiang, Baohua Xin"
934,3.4093196,4.674437,2025,Accountability prevents “windows from breaking”: insights from prison management and the role of non-profit organizations,Social and Environmental Accounting & Ethical Issues in Accounting,"Lorenzo Pratici, Alessandro Casali, Isabella Mozzoni, Marco Ferretti"
935,4.416834,4.911171,2025,Table 29 and Actuarial Balance Sheets: Analysing Spain’s Pension System with Proposals for Structural and Reporting Reforms,Public Sector Accounting & Not-For-Profit Accounting,"Anna Castañer, Anne Marie Garvey, Juan Manuel Pérez-Salamero González, Carlos Vidal-Melia"
936,0.9592214,4.861852,2025,The intersection of accounting and medical practices in an IVF clinic,Public Sector Accounting & Not-For-Profit Accounting,"Maura Leusder, Hilco Van Elten, Ivo De Loo"
937,3.2456174,4.6579127,2025,Effective altruism and charitable foundations: problematising the accountability of donors and current notions of NGO accountability,Public Sector Accounting & Not-For-Profit Accounting,"Florian Gebreiter, Jing Liu, David Yates"
938,3.0070715,4.275032,2025,Saving the public good: The Role of Accounting and Procurement Data in Unveiling Mafia Infiltrations in Italian Municipalities,Public Sector Accounting & Not-For-Profit Accounting,"Francesco Ambrosini, Antonio Parbonetti"
939,3.971427,9.121692,2025,Governance Quality and Sustainable Development Goals: An Assessment in Europe,Financial Reporting,"Federico Longhin, Ilaria Campagna, Marco Bisogno, Beatriz Cuadrado-Ballesteros, Francesca Manes-Rossi"
940,5.0013757,4.881531,2025,Real earnings management in Public Healthcare: Expenditure trade-offs and consequences,Public Sector Accounting & Not-For-Profit Accounting,Ruijia Zhan
941,3.5681639,5.2819233,2025,Hips Don’t Lie: Physician Incentive Contracting and Surgery Outcomes,Public Sector Accounting & Not-For-Profit Accounting,Thomas Simon
942,3.1678267,4.683233,2025,From regulatory abstracts to lived realities: Exploring the juxtaposition between the expectations and experiences of charity trustees in England & Wales,Public Sector Accounting & Not-For-Profit Accounting,Rani Suleman
943,3.5888586,5.2240787,2025,Understanding the cost of care for preeclampsia from a health system and patient perspective,Public Sector Accounting & Not-For-Profit Accounting,"Kate Cullen, Gerardine Doyle"
944,2.038295,4.5756755,2025,"Accrual Accounting in Small Public Sector Entities, for Better or for Worse? A Comparative Study Between Italy and Portugal",Public Sector Accounting & Not-For-Profit Accounting,"Gioacchino Benfante, Susana Jorge, Isabella Mozzoni, Marco Ferretti"
945,2.2323399,7.117785,2025,Managing overall performance within metropolises or how to respond to society’s values,Public Sector Accounting & Not-For-Profit Accounting,Aurelia Heurteux
946,5.0568724,1.9932984,2025,Nonprofit External Monitoring and Cost Behaviors,Public Sector Accounting & Not-For-Profit Accounting,"Zhanel Devides, Erica Harris"
947,4.7607217,9.829471,2025,Carbon Footprint Analysis Beyond Campus Boundaries: Quantifying Scope 3 Emissions at the University of Toronto,Public Sector Accounting & Not-For-Profit Accounting,"Yue Li, Ashita Allamraju, Shashi Kant"
948,3.3810937,3.7378905,2025,"Objectivity, Equality, Fraternity: The alliance of maps and income statistics in the fight against poverty in France",Public Sector Accounting & Not-For-Profit Accounting,"François-Régis Puyou, Edwige Nortier, Pauline Boisselier"
949,3.2760808,8.521607,2025,The role of individual adherence to institutional logics in shaping SDG reporting: a case of an NGO in Uzbekistan,Public Sector Accounting & Not-For-Profit Accounting,"Husanboy Ahunov, Evgenii Aleksandrov, Daniela Argento, Giuseppe Grossi"
950,3.4203784,3.73912,2025,The Role of Own-Source Tax Revenue in Disciplining Local Government Spending,Public Sector Accounting & Not-For-Profit Accounting,"Marco Errico, Delphine Samuels, Anthony Welsch, Stefan Huber"
951,3.506098,4.6353254,2025,Accountability and different forms of capital in public initiatives: at the roots of a dynamic relationship,Public Sector Accounting & Not-For-Profit Accounting,"Caterina Pesci, Andrea Girardi, Liria Veronesi, Fabio Zona"
952,1.7871318,6.761339,2025,What determines the adoption of management control systems in Local Government Entities?,Public Sector Accounting & Not-For-Profit Accounting,"Teresa Felicio, Antonio Samagaio"
953,4.288584,3.9415853,2025,The Translation and Counter-Translation of Performance Funding into Public Organizations’ Budgeting,Public Sector Accounting & Not-For-Profit Accounting,Thomas Skinnerup
954,4.382005,3.9366105,2025,Gender budgeting in the higher education field: an effective planning and control tool?,Public Sector Accounting & Not-For-Profit Accounting,"Sara Giovanna Mauro, Cristina Campanale"
955,2.0525532,4.830879,2025,The Babel Tower of Public Sector Accounting: Heritage Assets under Management Contracts in the Brazilian Context,Public Sector Accounting & Not-For-Profit Accounting,"Isielli Tierling, Henrique Portulhak, Susana Jorge, Patrícia Varela"
956,3.5953639,4.5779114,2025,"Escalation of commitment in the public sector: Electoral effects, blame avoiding behavior and the impact of visualization aids",Public Sector Accounting & Not-For-Profit Accounting,"Philipp Herrmann, Bernhard Hirsch, David Lindermüller"
957,4.776768,5.829333,2025,Disclosing Practices Of Public Value Co-Creation: Evidence From The Non-Financial Reports Published By Research Hospitals,Public Sector Accounting & Not-For-Profit Accounting,"Paola Canestrini, Mirella Ciaburri"
958,3.44463,4.709212,2025,The Digitalization of Accountability of Non-Governmental Organizations: Factors and Organizational Characteristics,Financial Reporting,"Claudio Columbano, Sviesa Leitoniene, Halina Michalak, Ivana Perica"
959,4.6418524,9.678735,2025,Impact of municipal investment expenditure on achieving the Sustainable Development Goals,Financial Reporting,"Ana-Maria Rios, Bernardino Benito, Maria-Dolores Guillamon"
960,4.3513427,3.8856432,2025,Artificial Intelligence to Improve Public Budgeting,Financial Reporting,"Dominic Santschi, Dennis Fehrenbacher, Ivo Blohm, Marc Grau"
961,4.144034,4.861157,2025,Misalignment Between Changes in XBRL Tag Usage and Operational Performance,Accounting and Information Systems,"Feiqi Huang, Tawei (David) Wang, Ju-Chun Yen"
962,7.236306,7.2532177,2025,Are Strong IT Governance and Recent Breach Experience Determinants of Purchasing Cyber Insurance?,Accounting and Information Systems,"Robert Pinsker, Jacob Haislip, Sara Khaled, Teodora Minkova"
963,5.1374726,2.332101,2025,How do professional auditors approach digital ventures in municipal value for money audits?,Accounting and Governance,"Joakim Engström, Peter Öhman, Torbjorn Tagesson"
964,2.0112786,4.670303,2025,The accounting of PPPs as a neoliberal technology in the European Union,Accounting and Governance,"Pietro Fera, Nicola Moscariello, Michele Pizzo, Rosa Lombardi"
965,6.337199,2.7127316,2025,Institutionalization of SDGs auditing by INTOSAI: the emergence of a proto-institution,Accounting and Governance,"Enrico Bracci, Giuseppe Grossi, Veronika Vakulenko, Javis Otia"
966,0.9075453,5.4738016,2025,Navigating the Technological Frontier: Implementing New Technology in Management Accounting and Control,Financial Reporting,"Alina Bieniek, Keisuke Oura"
967,0.5615309,5.474659,2025,AI in Accounting: A Transformative Integration in the Russian Context,Accounting and Information Systems,"Angelos Angelakis, Margarita Boldyreva, Petra Inwinkl"
968,0.9779851,5.0595636,2025,Reshaping the Accounting Professionals with Emerging Technologies: A Scholarly View,Accounting and Information Systems,"Urska Judez, Simon Cadez"
969,0.561377,5.445013,2025,"The impact of assistant type, its past performance and task suitability for automation on the trust in automation in accounting",Accounting and Information Systems,"Olga Grzybek, Ewa Wanda Maruszewska, Maciej Tuszkiewicz"
970,1.3913841,6.2948065,2025,Evaluating A&E Performance with Non-Financial Indicators: An Integrated Performance Evaluation Approach,Public Sector Accounting & Not-For-Profit Accounting,"Amir Michael, Hans Van Der Heijden, Terry Harris"
971,0.66291994,5.578117,2025,Rethinking the Numbers: How Accounting Firms develop Dynamic Capabilities for AI-Driven Analytics (AIDA) Transformation,Accounting and Information Systems,Benjamin Lee
972,0.8875606,5.177954,2025,"Digitization of accounting: a literature review on the impacts, drivers and spatio-temporal dimensions",Accounting and Information Systems,"Thuy Seran, Marc Bollecker"
973,0.48015207,5.474066,2025,Certified Accountants: What do they think about the impact of AI in accounting?,Accounting Education,"Teresa Eugenio, Graça Azevedo, Leonor Grácio"
974,0.5235132,5.3672886,2025,Artificial intelligence and accounting profession: A bibliometric review and future research agenda,Accounting and Information Systems,"Nuray Demirel Arici, Fehmi Karasioglu"
975,5.8806477,6.9216037,2025,Cost information design by a supplier,Management Accounting,"Nico Sütterle, Ulf Schiller"
976,0.82876146,5.5360665,2025,"Balancing Today and Tomorrow: The Role of Analytics, Automation, and Digital Readiness in Digital Transformation for Accounting Functions",Accounting and Information Systems,"Robert Rieg, Ute Vanini"
977,0.5729792,5.2636395,2025,Future Skills in the AI Era: Balancing Market Demands in the Accounting Profession with Students’Perceptions,Accounting Education,"Adriana Tiron Tudor, Delia Deliu"
978,1.7201443,8.041841,2025,A phenomenographical study of progression of women in UK academia,Accounting Education,"Katie Balaam, Shraddha Verma"
979,1.0036334,4.9132943,2025,A System in Entropy but Redeemable: Publication Pressure among Accounting Scholars—A Mix-Method Approach,Accounting Education,"Bruno Gregório, Antonio Samagaio"
980,1.3429185,4.8887,2025,Manifestations about entrepreneur and accounting profession’s role through emotional metaphors: thinking out of the box,Accounting Education,"Lucía Mellado, Laura Parte, Álvaro Delso"
981,2.9322717,8.879498,2025,Fit for the sustainability transformation?—On the integration of sustainability issues in management accounting courses at universities in German-speaking co,Accounting Education,Ute Vanini
982,0.76664555,4.987591,2025,Listening to the Students Voice: Reshaping Teaching Excellence in Accounting and Business Education,Accounting Education,"Nadia Gulko, Eva Blondeel, Lies Bouten, Natalie Churyk, Lorraine Derbyshire"
983,0.84259504,5.006634,2025,Academic research as the core of the University accounting curriculum: a commentary,Accounting Education,
984,1.2858536,5.2396536,2025,Reinforcing or Diminishing Effects of emotions on Achievement Goal orientations in an Introduction to Accounting Course,Financial Reporting,"Hannu Ojala, Päivi Kosonen"
985,0.92775,4.9380407,2025,Beyond Scientific Relevance: How Do Accounting Scholars Communicate?,Accounting Education,"Özgün Imre, Daniela Argento"
986,0.77171725,4.91449,2025,How to Commit University Accounting Students towards ESG,Accounting Education,"Pilar López Sánchez, Marie-Anne Lorain, Maria Jesus Rios, Elena Urquia, Miguel Ángel Villacorta"
987,0.88176745,5.2064047,2025,Digitisation as a challenge in implementing the idea of lifelong learning on the example of employees of financial and accounting departments,Accounting Education,"Monika Turek Radwan, Marzena Strojek - Filus, Melania Bak, Andrzej Bak, Katarzyna Świetla"
988,0.77071697,5.0165086,2025,The Role of Feedback in Fostering Students’ Professional Skills: A Systematic Review in Accounting Education,Accounting Education,"Carmen Bada, Laura Lazcano, Javier Marquez"
989,0.7247324,4.979297,2025,Integrating ChatGPT into Accounting Education: Preparing Future Accounting Professionals,Accounting Education,"Eva Blondeel, Patricia Everaert, Evelien Opdecam"
990,0.7029057,4.9955378,2025,Beyond the classroom: a case of dialogic action sustainability accounting education,Accounting Education,"Laura Corazza, Francesco Marengo, Daniel Torchia"
991,1.0298971,5.2252703,2025,"Skills, success, and society: Employer views about graduate accountants in the digital age",Accounting Education,"Meredith Tharapos, Brendan O’connell, Gordon Boyce"
992,2.0010448,4.7371807,2025,"Art as Accountability: Tracing the Roots of Environmental, Social, and Governance Practices in the History of the Venice Biennale",History,"Chiara Carolina Donelli, Maria Lusiani, Chiara Mio"
993,1.7917396,4.531827,2025,School of Commerce of Genoa 1884-1936: A journey through turbulent times,History,Elisa Bonollo
994,1.6409979,4.5714126,2025,Accounting for the Jesuits’ Expulsion Consolidation: The Case of Portugal (1766-1776),History,"Filipa Silva, Delfina Gomes, Fernanda Leão"
995,1.8802365,4.641152,2025,Accounting and the administrative state,History,"Carlos Larrinaga, Marta Macias, Germán Gamero Igea"
996,1.3020015,4.8444853,2025,Being proud of accounting’s history,History,Alan Sangster
997,1.1993644,4.845159,2025,"'A grand opportunity for your children': the role of articled clerks in the development of the Irish accounting profession, 1888–1918",History,Philip O’Regan
998,5.990182,8.091323,2025,Mass Communication as a Strategy for Economic Growth and War Neutrality: The Case of Salazar’s Propaganda Posters,History,"Fernanda Leão, Delfina Gomes, Sofia Araújo"
999,1.7311234,4.6011553,2025,Accounting and inequality: An analysis of the treatise Arboleda de los Enfermos (ca. 1470),History,"Germán Gamero Igea, Carlos Larrinaga, María Uribe-Bohorquez"
1000,1.2413828,4.7877293,2025,"Before the advent of ERP, the questioning of double-entry bookkeeping in France between the 1960s and 1990s",History,"Yves Levant, Kada Meghraoui, Charles Ducrocq"
1001,2.2918918,6.3674283,2025,"Cultural legacies, Japanese corporations and their employees: Implications for Accounting",History,Orie Miyazawa
1002,4.724201,5.1105366,2025,Balance Sheet Evolution of Gas Companies in London,History,"Chie Sawanobori, Mitsunori Kasukabe"
1003,4.172551,6.95086,2025,Corporate Conversion as a Risk Factor for the Business Crisis: The Breda Case and the Role of Elite,History,Andrea Fontanella
